ifo_freq,t1,t2,t3,time
L1_f2,0.0,0.0,0.0,1323410517
L1_f3,0.0,0.0,0.0,1323410517
H1_f1,0.0,0.0,0.0,1323410517
H1_f2,0.0,0.0,0.0,1323410517
H1_f3,0.0,0.0,0.0,1323410517
L1_f1,0.2,0.1,0.1,1323156000
L1_f2,0.0,0.0,0.0,1323156000
L1_f3,0.0,0.0,0.0,1323156000
H1_f1,0.0,0.0,0.0,1323156000
H1_f2,0.0,0.0,0.0,1323156000
H1_f3,0.0,0.0,0.0,1323156000
L1_f1,0.0,0.0,0.0,1323024542
L1_f2,0.0,0.0,0.0,1323024542
L1_f3,0.0,0.0,0.0,1323024542
H1_f1,0.0,0.0,0.0,1323024542
H1_f2,0.0,0.0,0.0,1323024542
H1_f3,0.0,0.0,0.0,1323024542
L1_f1,0.0,0.0,0.0,1325281015
L1_f2,0.0,0.0,0.0,1325281015
L1_f3,0.0,0.0,0.0,1325281015
H1_f1,0.0,0.0,0.0,1325281015
H1_f2,0.0,0.0,0.0,1325281015
H1_f3,0.0,0.0,0.0,1325281015
L1_f1,0.0,0.0,0.0,1324853038
L1_f2,0.0,0.0,0.0,1324853038
L1_f3,0.0,0.0,0.0,1324853038
H1_f1,0.0,0.0,0.0,1324853038
H1_f2,0.0,0.0,0.0,1324853038
H1_f3,0.0,0.0,0.0,1324853038
L1_f1,0.0,0.0,0.0,1324894522
L1_f2,0.0,0.0,0.0,1324894522
L1_f3,0.0,0.0,0.0,1324894522
H1_f1,0.3,0.1,0.1,1324894522
H1_f2,0.0,0.0,0.0,1324894522
H1_f3,0.0,0.0,0.0,1324894522
L1_f1,0.0,0.0,0.0,1323461233
L1_f2,0.0,0.0,0.0,1323461233
L1_f3,0.0,0.0,0.0,1323461233
H1_f1,0.0,0.0,0.0,1323461233
H1_f2,0.0,0.0,0.0,1323461233
H1_f3,0.0,0.0,0.0,1323461233
L1_f1,0.0,0.0,0.0,1323227260
L1_f2,0.0,0.0,0.0,1323227260
L1_f3,0.0,0.0,0.0,1323227260
H1_f1,0.0,0.0,0.0,1323227260
H1_f2,0.0,0.0,0.0,1323227260
H1_f3,0.0,0.0,0.0,1323227260
L1_f1,0.0,0.0,0.0,1324352251
L1_f2,0.0,0.0,0.0,1324352251
L1_f3,0.0,0.0,0.0,1324352251
H1_f1,0.0,0.0,0.0,1324352251
H1_f2,0.0,0.0,0.0,1324352251
H1_f3,0.0,0.0,0.0,1324352251
L1_f1,0.2,0.1,0.0,1324028980
L1_f2,0.0,0.0,0.0,1324028980
L1_f3,0.0,0.0,0.0,1324028980
H1_f1,0.0,0.0,0.0,1324028980
H1_f2,0.0,0.0,0.0,1324028980
H1_f3,0.0,0.0,0.0,1324028980
L1_f1,0.0,0.0,0.0,1325816026
L1_f2,0.0,0.0,0.0,1325816026
L1_f3,0.0,0.0,0.0,1325816026
H1_f1,0.0,0.0,0.0,1325816026
H1_f2,0.0,0.0,0.0,1325816026
H1_f3,0.0,0.0,0.0,1325816026
L1_f1,0.0,0.0,0.0,1325186460
L1_f2,0.0,0.0,0.0,1325186460
L1_f3,0.0,0.0,0.0,1325186460
H1_f1,0.0,0.0,0.0,1325186460
H1_f2,0.0,0.0,0.0,1325186460
H1_f3,0.0,0.0,0.0,1325186460
L1_f1,0.1,0.1,0.0,1325078150
L1_f2,0.0,0.0,0.0,1325078150
L1_f3,0.0,0.0,0.0,1325078150
H1_f1,0.0,0.0,0.0,1325078150
H1_f2,0.0,0.0,0.0,1325078150
H1_f3,0.0,0.0,0.0,1325078150
L1_f1,0.2,0.1,0.0,1324307198
L1_f2,0.0,0.0,0.0,1324307198
L1_f3,0.0,0.0,0.0,1324307198
H1_f1,0.0,0.0,0.0,1324307198
H1_f2,0.0,0.0,0.0,1324307198
H1_f3,0.0,0.0,0.0,1324307198
L1_f1,1.3,0.6,0.3,1325581148
L1_f2,0.0,0.0,0.0,1325581148
L1_f3,0.0,0.0,0.0,1325581148
H1_f1,0.4,0.2,0.1,1325581148
H1_f2,0.0,0.0,0.0,1325581148
H1_f3,0.0,0.0,0.0,1325581148
L1_f1,1.4,0.7,0.4,1324705258
L1_f2,0.0,0.0,0.0,1324705258
L1_f3,0.0,0.0,0.0,1324705258
H1_f1,0.0,0.0,0.0,1324705258
H1_f2,0.0,0.0,0.0,1324705258
H1_f3,0.0,0.0,0.0,1324705258
L1_f1,0.9,0.5,0.2,1324928378
L1_f2,0.0,0.0,0.0,1324928378
L1_f3,0.0,0.0,0.0,1324928378
H1_f1,0.0,0.0,0.0,1324928378
H1_f2,0.0,0.0,0.0,1324928378
H1_f3,0.0,0.0,0.0,1324928378
L1_f1,0.1,0.1,0.0,1325493566
L1_f2,0.0,0.0,0.0,1325493566
L1_f3,0.0,0.0,0.0,1325493566
H1_f1,0.0,0.0,0.0,1325493566
H1_f2,0.0,0.0,0.0,1325493566
H1_f3,0.0,0.0,0.0,1325493566
L1_f1,0.0,0.0,0.0,1323637690
L1_f2,0.0,0.0,0.0,1323637690
L1_f3,0.0,0.0,0.0,1323637690
H1_f1,0.0,0.0,0.0,1323637690
H1_f2,0.0,0.0,0.0,1323637690
H1_f3,0.0,0.0,0.0,1323637690
L1_f1,0.0,0.0,0.0,1324028091
L1_f2,0.0,0.0,0.0,1324028091
L1_f3,0.0,0.0,0.0,1324028091
H1_f1,0.0,0.0,0.0,1324028091
H1_f2,0.0,0.0,0.0,1324028091
H1_f3,0.0,0.0,0.0,1324028091
L1_f1,0.0,0.0,0.0,1325294312
L1_f2,0.0,0.0,0.0,1325294312
L1_f3,0.0,0.0,0.0,1325294312
H1_f1,0.0,0.0,0.0,1325294312
H1_f2,0.0,0.0,0.0,1325294312
H1_f3,0.0,0.0,0.0,1325294312
L1_f1,0.1,0.0,0.0,1322790220
L1_f2,0.0,0.0,0.0,1322790220
L1_f3,0.0,0.0,0.0,1322790220
H1_f1,0.0,0.0,0.0,1322790220
H1_f2,0.0,0.0,0.0,1322790220
H1_f3,0.0,0.0,0.0,1322790220
L1_f1,0.0,0.0,0.0,1324035335
L1_f2,0.0,0.0,0.0,1324035335
L1_f3,0.0,0.0,0.0,1324035335
H1_f1,0.0,0.0,0.0,1324035335
H1_f2,0.0,0.0,0.0,1324035335
H1_f3,0.0,0.0,0.0,1324035335
L1_f1,0.9,0.5,0.2,1324098373
L1_f2,0.0,0.0,0.0,1324098373
L1_f3,0.0,0.0,0.0,1324098373
H1_f1,0.3,0.1,0.1,1324098373
H1_f2,0.0,0.0,0.0,1324098373
H1_f3,0.0,0.0,0.0,1324098373
L1_f1,0.4,0.2,0.1,1323197188
L1_f2,0.0,0.0,0.0,1323197188
L1_f3,0.0,0.0,0.0,1323197188
H1_f1,0.0,0.0,0.0,1323197188
H1_f2,0.0,0.0,0.0,1323197188
H1_f3,0.0,0.0,0.0,1323197188
L1_f1,0.0,0.0,0.0,1323034497
L1_f2,0.0,0.0,0.0,1323034497
L1_f3,0.0,0.0,0.0,1323034497
H1_f1,0.0,0.0,0.0,1323034497
H1_f2,0.0,0.0,0.0,1323034497
H1_f3,0.0,0.0,0.0,1323034497
L1_f1,0.7,0.3,0.2,1323137890
L1_f2,0.0,0.0,0.0,1323137890
L1_f3,0.0,0.0,0.0,1323137890
H1_f1,0.6,0.3,0.2,1323137890
H1_f2,0.0,0.0,0.0,1323137890
H1_f3,0.0,0.0,0.0,1323137890
L1_f1,0.0,0.0,0.0,1325079322
L1_f2,0.0,0.0,0.0,1325079322
L1_f3,0.0,0.0,0.0,1325079322
H1_f1,0.0,0.0,0.0,1325079322
H1_f2,0.0,0.0,0.0,1325079322
H1_f3,0.0,0.0,0.0,1325079322
L1_f1,0.0,0.0,0.0,1325962419
L1_f2,0.0,0.0,0.0,1325962419
L1_f3,0.0,0.0,0.0,1325962419
H1_f1,0.0,0.0,0.0,1325962419
H1_f2,0.0,0.0,0.0,1325962419
H1_f3,0.0,0.0,0.0,1325962419
L1_f1,0.0,0.0,0.0,1323385888
L1_f2,0.0,0.0,0.0,1323385888
L1_f3,0.0,0.0,0.0,1323385888
H1_f1,0.0,0.0,0.0,1323385888
H1_f2,0.0,0.0,0.0,1323385888
H1_f3,0.0,0.0,0.0,1323385888
L1_f1,0.0,0.0,0.0,1324855374
L1_f2,0.0,0.0,0.0,1324855374
L1_f3,0.0,0.0,0.0,1324855374
H1_f1,0.0,0.0,0.0,1324855374
H1_f2,0.0,0.0,0.0,1324855374
H1_f3,0.0,0.0,0.0,1324855374
L1_f1,0.0,0.0,0.0,1325021886
L1_f2,0.0,0.0,0.0,1325021886
L1_f3,0.0,0.0,0.0,1325021886
H1_f1,0.0,0.0,0.0,1325021886
H1_f2,0.0,0.0,0.0,1325021886
H1_f3,0.0,0.0,0.0,1325021886
L1_f1,1.9,0.9,0.5,1325999044
L1_f2,0.0,0.0,0.0,1325999044
L1_f3,0.0,0.0,0.0,1325999044
H1_f1,0.4,0.2,0.1,1325999044
H1_f2,0.0,0.0,0.0,1325999044
H1_f3,0.0,0.0,0.0,1325999044
L1_f1,0.8,0.4,0.2,1324847853
L1_f2,0.0,0.0,0.0,1324847853
L1_f3,0.0,0.0,0.0,1324847853
H1_f1,0.7,0.3,0.2,1324847853
H1_f2,0.0,0.0,0.0,1324847853
H1_f3,0.0,0.0,0.0,1324847853
L1_f1,1.2,0.6,0.3,1324948755
L1_f2,0.0,0.0,0.0,1324948755
L1_f3,0.0,0.0,0.0,1324948755
H1_f1,0.4,0.2,0.1,1324948755
H1_f2,0.0,0.0,0.0,1324948755
H1_f3,0.0,0.0,0.0,1324948755
L1_f1,0.0,0.0,0.0,1323981300
L1_f2,0.0,0.0,0.0,1323981300
L1_f3,0.0,0.0,0.0,1323981300
H1_f1,0.0,0.0,0.0,1323981300
H1_f2,0.0,0.0,0.0,1323981300
H1_f3,0.0,0.0,0.0,1323981300
L1_f1,0.0,0.0,0.0,1325653113
L1_f2,0.0,0.0,0.0,1325653113
L1_f3,0.0,0.0,0.0,1325653113
H1_f1,0.0,0.0,0.0,1325653113
H1_f2,0.0,0.0,0.0,1325653113
H1_f3,0.0,0.0,0.0,1325653113
L1_f1,0.0,0.0,0.0,1324849800
L1_f2,0.0,0.0,0.0,1324849800
L1_f3,0.0,0.0,0.0,1324849800
H1_f1,0.0,0.0,0.0,1324849800
H1_f2,0.0,0.0,0.0,1324849800
H1_f3,0.0,0.0,0.0,1324849800
L1_f1,0.7,0.3,0.2,1323259554
L1_f2,0.0,0.0,0.0,1323259554
L1_f3,0.0,0.0,0.0,1323259554
H1_f1,0.1,0.0,0.0,1323259554
H1_f2,0.0,0.0,0.0,1323259554
H1_f3,0.0,0.0,0.0,1323259554
L1_f1,0.0,0.0,0.0,1325373855
L1_f2,0.0,0.0,0.0,1325373855
L1_f3,0.0,0.0,0.0,1325373855
H1_f1,0.0,0.0,0.0,1325373855
H1_f2,0.0,0.0,0.0,1325373855
H1_f3,0.0,0.0,0.0,1325373855
L1_f1,0.0,0.0,0.0,1324128670
L1_f2,0.0,0.0,0.0,1324128670
L1_f3,0.0,0.0,0.0,1324128670
H1_f1,0.0,0.0,0.0,1324128670
H1_f2,0.0,0.0,0.0,1324128670
H1_f3,0.0,0.0,0.0,1324128670
L1_f1,0.0,0.0,0.0,1323038425
L1_f2,0.0,0.0,0.0,1323038425
L1_f3,0.0,0.0,0.0,1323038425
H1_f1,0.0,0.0,0.0,1323038425
H1_f2,0.0,0.0,0.0,1323038425
H1_f3,0.0,0.0,0.0,1323038425
L1_f1,0.0,0.0,0.0,1324302786
L1_f2,0.0,0.0,0.0,1324302786
L1_f3,0.0,0.0,0.0,1324302786
H1_f1,0.0,0.0,0.0,1324302786
H1_f2,0.0,0.0,0.0,1324302786
H1_f3,0.0,0.0,0.0,1324302786
L1_f1,2.5,1.3,0.6,1325045869
L1_f2,0.0,0.0,0.0,1325045869
L1_f3,0.0,0.0,0.0,1325045869
H1_f1,0.1,0.1,0.0,1325045869
H1_f2,0.0,0.0,0.0,1325045869
H1_f3,0.0,0.0,0.0,1325045869
L1_f1,0.0,0.0,0.0,1325127231
L1_f2,0.0,0.0,0.0,1325127231
L1_f3,0.0,0.0,0.0,1325127231
H1_f1,0.0,0.0,0.0,1325127231
H1_f2,0.0,0.0,0.0,1325127231
H1_f3,0.0,0.0,0.0,1325127231
L1_f1,0.0,0.0,0.0,1324387525
L1_f2,0.0,0.0,0.0,1324387525
L1_f3,0.0,0.0,0.0,1324387525
H1_f1,0.0,0.0,0.0,1324387525
H1_f2,0.0,0.0,0.0,1324387525
H1_f3,0.0,0.0,0.0,1324387525
L1_f1,0.0,0.0,0.0,1325858467
L1_f2,0.0,0.0,0.0,1325858467
L1_f3,0.0,0.0,0.0,1325858467
H1_f1,0.0,0.0,0.0,1325858467
H1_f2,0.0,0.0,0.0,1325858467
H1_f3,0.0,0.0,0.0,1325858467
L1_f1,0.0,0.0,0.0,1325521840
L1_f2,0.0,0.0,0.0,1325521840
L1_f3,0.0,0.0,0.0,1325521840
H1_f1,0.0,0.0,0.0,1325521840
H1_f2,0.0,0.0,0.0,1325521840
H1_f3,0.0,0.0,0.0,1325521840
L1_f1,0.5,0.2,0.1,1324648179
L1_f2,0.1,0.0,0.0,1324648179
L1_f3,0.0,0.0,0.0,1324648179
H1_f1,0.0,0.0,0.0,1324648179
H1_f2,0.0,0.0,0.0,1324648179
H1_f3,0.0,0.0,0.0,1324648179
L1_f1,0.8,0.8,0.6,1325620681
L1_f2,0.0,0.0,0.0,1325620681
L1_f3,0.0,0.0,0.0,1325620681
H1_f1,0.4,0.2,0.1,1325620681
H1_f2,0.0,0.0,0.0,1325620681
H1_f3,0.0,0.0,0.0,1325620681
L1_f1,2.4,1.2,0.6,1323136919
L1_f2,0.0,0.0,0.0,1323136919
L1_f3,0.0,0.0,0.0,1323136919
H1_f1,1.9,0.9,0.5,1323136919
H1_f2,0.0,0.0,0.0,1323136919
H1_f3,0.0,0.0,0.0,1323136919
L1_f1,0.0,0.0,0.0,1324874870
L1_f2,0.0,0.0,0.0,1324874870
L1_f3,0.0,0.0,0.0,1324874870
H1_f1,0.0,0.0,0.0,1324874870
H1_f2,0.0,0.0,0.0,1324874870
H1_f3,0.0,0.0,0.0,1324874870
L1_f1,0.0,0.0,0.0,1323159516
L1_f2,0.0,0.0,0.0,1323159516
L1_f3,0.0,0.0,0.0,1323159516
H1_f1,0.0,0.0,0.2,1323159516
H1_f2,0.0,0.0,0.0,1323159516
H1_f3,0.0,0.0,0.0,1323159516
L1_f1,0.1,0.1,0.0,1326024213
L1_f2,0.0,0.0,0.0,1326024213
L1_f3,0.0,0.0,0.0,1326024213
H1_f1,0.0,0.0,0.0,1326024213
H1_f2,0.0,0.0,0.0,1326024213
H1_f3,0.0,0.0,0.0,1326024213
L1_f1,0.0,0.0,0.0,1325522115
L1_f2,0.0,0.0,0.0,1325522115
L1_f3,0.0,0.0,0.0,1325522115
H1_f1,0.0,0.0,0.0,1325522115
H1_f2,0.0,0.0,0.0,1325522115
H1_f3,0.0,0.0,0.0,1325522115
L1_f1,2.4,1.2,0.6,1325981635
L1_f2,0.0,0.0,0.0,1325981635
L1_f3,0.0,0.0,0.0,1325981635
H1_f1,1.3,0.7,0.3,1325981635
H1_f2,0.0,0.0,0.0,1325981635
H1_f3,0.0,0.0,0.0,1325981635
L1_f1,0.3,0.1,0.1,1324709891
L1_f2,0.0,0.0,0.0,1324709891
L1_f3,0.0,0.0,0.0,1324709891
H1_f1,0.0,0.0,0.0,1324709891
H1_f2,0.0,0.0,0.0,1324709891
H1_f3,0.0,0.0,0.0,1324709891
L1_f1,1.0,0.5,0.3,1323251104
L1_f2,0.1,0.1,0.0,1323251104
L1_f3,0.0,0.0,0.0,1323251104
H1_f1,0.4,0.2,0.1,1323251104
H1_f2,0.0,0.0,0.0,1323251104
H1_f3,0.0,0.0,0.0,1323251104
L1_f1,0.5,0.2,0.1,1323255105
L1_f2,0.0,0.0,0.0,1323255105
L1_f3,0.0,0.0,0.0,1323255105
H1_f1,0.0,0.0,0.0,1323255105
H1_f2,0.0,0.0,0.0,1323255105
H1_f3,0.0,0.0,0.0,1323255105
L1_f1,0.0,0.0,0.0,1324625573
L1_f2,0.0,0.0,0.0,1324625573
L1_f3,0.0,0.0,0.0,1324625573
H1_f1,0.0,0.0,0.0,1324625573
H1_f2,0.0,0.0,0.0,1324625573
H1_f3,0.0,0.0,0.0,1324625573
L1_f1,1.5,0.7,0.4,1324624395
L1_f2,0.0,0.0,0.0,1324624395
L1_f3,0.0,0.0,0.0,1324624395
H1_f1,0.4,0.2,0.1,1324624395
H1_f2,0.0,0.0,0.0,1324624395
H1_f3,0.0,0.0,0.0,1324624395
L1_f1,3.1,1.6,0.8,1323468575
L1_f2,0.0,0.0,0.0,1323468575
L1_f3,0.0,0.0,0.0,1323468575
H1_f1,1.9,1.0,0.5,1323468575
H1_f2,0.0,0.0,0.0,1323468575
H1_f3,0.0,0.0,0.0,1323468575
L1_f1,4.8,2.4,1.2,1322896182
L1_f2,0.0,0.0,0.0,1322896182
L1_f3,0.0,0.0,0.0,1322896182
H1_f1,4.1,2.1,1.0,1322896182
H1_f2,0.0,0.0,0.0,1322896182
H1_f3,0.0,0.0,0.0,1322896182
L1_f1,2.8,1.4,0.7,1323214350
L1_f2,0.0,0.0,0.0,1323214350
L1_f3,0.0,0.0,0.0,1323214350
H1_f1,1.0,0.5,0.3,1323214350
H1_f2,0.0,0.0,0.0,1323214350
H1_f3,0.0,0.0,0.0,1323214350
L1_f1,0.0,0.0,0.0,1324739687
L1_f2,0.0,0.0,0.0,1324739687
L1_f3,0.0,0.0,0.0,1324739687
H1_f1,0.0,0.0,0.0,1324739687
H1_f2,0.0,0.0,0.0,1324739687
H1_f3,0.0,0.0,0.0,1324739687
L1_f1,0.0,0.0,0.0,1325090402
L1_f2,0.0,0.0,0.0,1325090402
L1_f3,0.0,0.0,0.0,1325090402
H1_f1,0.0,0.0,0.0,1325090402
H1_f2,0.0,0.0,0.0,1325090402
H1_f3,0.0,0.0,0.0,1325090402
L1_f1,0.0,0.0,0.0,1324081509
L1_f2,0.0,0.0,0.0,1324081509
L1_f3,0.0,0.0,0.0,1324081509
H1_f1,0.0,0.0,0.0,1324081509
H1_f2,0.0,0.0,0.0,1324081509
H1_f3,0.0,0.0,0.0,1324081509
L1_f1,0.0,0.0,0.0,1325149983
L1_f2,0.0,0.0,0.0,1325149983
L1_f3,0.0,0.0,0.0,1325149983
H1_f1,0.5,0.3,0.1,1325149983
H1_f2,0.0,0.0,0.0,1325149983
H1_f3,0.0,0.0,0.0,1325149983
L1_f1,2.6,1.3,0.6,1325465091
L1_f2,0.0,0.0,0.0,1325465091
L1_f3,0.0,0.0,0.0,1325465091
H1_f1,1.9,0.9,0.5,1325465091
H1_f2,0.0,0.0,0.0,1325465091
H1_f3,0.0,0.0,0.0,1325465091
L1_f1,0.0,0.0,0.0,1324274573
L1_f2,0.0,0.0,0.0,1324274573
L1_f3,0.0,0.0,0.0,1324274573
H1_f1,0.3,0.2,0.1,1324274573
H1_f2,0.0,0.0,0.0,1324274573
H1_f3,0.0,0.0,0.0,1324274573
L1_f1,0.0,0.0,0.0,1325283857
L1_f2,0.0,0.0,0.0,1325283857
L1_f3,0.0,0.0,0.0,1325283857
H1_f1,0.4,0.2,0.1,1325283857
H1_f2,0.0,0.0,0.0,1325283857
H1_f3,0.0,0.0,0.0,1325283857
L1_f1,0.0,0.0,0.0,1324366632
L1_f2,0.0,0.0,0.0,1324366632
L1_f3,0.0,0.0,0.0,1324366632
H1_f1,0.0,0.0,0.0,1324366632
H1_f2,0.0,0.0,0.0,1324366632
H1_f3,0.0,0.0,0.0,1324366632
L1_f1,0.0,0.0,0.0,1323530553
L1_f2,0.0,0.0,0.0,1323530553
L1_f3,0.0,0.0,0.0,1323530553
H1_f1,0.0,0.0,0.0,1323530553
H1_f2,0.0,0.0,0.0,1323530553
H1_f3,0.0,0.0,0.0,1323530553
L1_f1,2.5,1.2,0.6,1324715001
L1_f2,0.1,0.1,0.0,1324715001
L1_f3,0.0,0.0,0.0,1324715001
H1_f1,0.5,0.2,0.1,1324715001
H1_f2,0.0,0.0,0.0,1324715001
H1_f3,0.0,0.0,0.0,1324715001
L1_f1,0.3,0.1,0.1,1324948139
L1_f2,0.0,0.0,0.0,1324948139
L1_f3,0.0,0.0,0.0,1324948139
H1_f1,0.0,0.0,0.0,1324948139
H1_f2,0.0,0.0,0.0,1324948139
H1_f3,0.0,0.0,0.0,1324948139
L1_f1,0.3,0.2,0.1,1324771556
L1_f2,0.0,0.0,0.0,1324771556
L1_f3,0.0,0.0,0.0,1324771556
H1_f1,0.0,0.0,0.0,1324771556
H1_f2,0.0,0.0,0.0,1324771556
H1_f3,0.0,0.0,0.0,1324771556
L1_f1,0.1,0.0,0.0,1325293595
L1_f2,0.0,0.0,0.0,1325293595
L1_f3,0.0,0.0,0.0,1325293595
H1_f1,0.0,0.0,0.0,1325293595
H1_f2,0.0,0.0,0.0,1325293595
H1_f3,0.0,0.0,0.0,1325293595
L1_f1,0.0,0.0,0.0,1323609080
L1_f2,0.0,0.0,0.0,1323609080
L1_f3,0.0,0.0,0.0,1323609080
H1_f1,0.0,0.0,0.0,1323609080
H1_f2,0.0,0.0,0.0,1323609080
H1_f3,0.0,0.0,0.0,1323609080
L1_f1,0.4,0.2,0.1,1323496473
L1_f2,0.0,0.0,0.0,1323496473
L1_f3,0.0,0.0,0.0,1323496473
H1_f1,0.0,0.0,0.0,1323496473
H1_f2,0.0,0.0,0.0,1323496473
H1_f3,0.0,0.0,0.0,1323496473
L1_f1,1.4,0.7,0.3,1324998658
L1_f2,0.0,0.0,0.0,1324998658
L1_f3,0.0,0.0,0.0,1324998658
H1_f1,1.9,0.9,0.5,1324998658
H1_f2,0.0,0.0,0.0,1324998658
H1_f3,0.0,0.0,0.0,1324998658
L1_f1,0.5,0.3,0.1,1325491643
L1_f2,0.0,0.0,0.0,1325491643
L1_f3,0.0,0.0,0.0,1325491643
H1_f1,0.0,0.0,0.0,1325491643
H1_f2,0.0,0.0,0.0,1325491643
H1_f3,0.0,0.0,0.0,1325491643
L1_f1,2.4,1.2,0.6,1325641134
L1_f2,0.0,0.0,0.0,1325641134
L1_f3,0.0,0.0,0.0,1325641134
H1_f1,1.2,0.6,0.3,1325641134
H1_f2,0.0,0.0,0.0,1325641134
H1_f3,0.0,0.0,0.0,1325641134
L1_f1,0.0,0.0,0.0,1324731030
L1_f2,0.0,0.0,0.0,1324731030
L1_f3,0.0,0.0,0.0,1324731030
H1_f1,0.0,0.0,0.0,1324731030
H1_f2,0.0,0.0,0.0,1324731030
H1_f3,0.0,0.0,0.0,1324731030
L1_f1,0.0,0.0,0.0,1322616460
L1_f2,0.0,0.0,0.0,1322616460
L1_f3,0.0,0.0,0.0,1322616460
H1_f1,0.0,0.0,0.0,1322616460
H1_f2,0.0,0.0,0.0,1322616460
H1_f3,0.0,0.0,0.0,1322616460
L1_f1,1.1,0.5,0.3,1325052248
L1_f2,0.0,0.0,0.0,1325052248
L1_f3,0.0,0.0,0.0,1325052248
H1_f1,0.6,0.3,0.1,1325052248
H1_f2,0.0,0.0,0.0,1325052248
H1_f3,0.0,0.0,0.0,1325052248
L1_f1,0.0,0.0,0.0,1323931388
L1_f2,0.0,0.0,0.0,1323931388
L1_f3,0.0,0.0,0.0,1323931388
H1_f1,0.0,0.0,0.0,1323931388
H1_f2,0.0,0.0,0.0,1323931388
H1_f3,0.0,0.0,0.0,1323931388
L1_f1,0.0,0.0,0.0,1324351490
L1_f2,0.0,0.0,0.0,1324351490
L1_f3,0.0,0.0,0.0,1324351490
H1_f1,0.0,0.0,0.0,1324351490
H1_f2,0.0,0.0,0.0,1324351490
H1_f3,0.0,0.0,0.0,1324351490
L1_f1,0.0,0.0,0.0,1325828595
L1_f2,0.0,0.0,0.0,1325828595
L1_f3,0.0,0.0,0.0,1325828595
H1_f1,0.2,0.1,0.1,1325828595
H1_f2,0.0,0.0,0.0,1325828595
H1_f3,0.0,0.0,0.0,1325828595
L1_f1,0.0,0.0,0.0,1325116043
L1_f2,0.0,0.0,0.0,1325116043
L1_f3,0.0,0.0,0.0,1325116043
H1_f1,0.0,0.0,0.0,1325116043
H1_f2,0.0,0.0,0.0,1325116043
H1_f3,0.0,0.0,0.0,1325116043
L1_f1,0.0,0.0,0.0,1322811446
L1_f2,0.0,0.0,0.0,1322811446
L1_f3,0.0,0.0,0.0,1322811446
H1_f1,0.0,0.0,0.0,1322811446
H1_f2,0.0,0.0,0.0,1322811446
H1_f3,0.0,0.0,0.0,1322811446
L1_f1,0.2,0.1,0.1,1323263010
L1_f2,0.0,0.0,0.0,1323263010
L1_f3,0.0,0.0,0.0,1323263010
H1_f1,0.0,0.0,0.0,1323263010
H1_f2,0.0,0.0,0.0,1323263010
H1_f3,0.0,0.0,0.0,1323263010
L1_f1,0.0,0.0,0.0,1323482737
L1_f2,0.0,0.0,0.0,1323482737
L1_f3,0.0,0.0,0.0,1323482737
H1_f1,0.0,0.0,0.0,1323482737
H1_f2,0.0,0.0,0.0,1323482737
H1_f3,0.0,0.0,0.0,1323482737
L1_f1,1.0,0.5,0.2,1323257803
L1_f2,0.0,0.0,0.0,1323257803
L1_f3,0.0,0.0,0.0,1323257803
H1_f1,0.0,0.0,0.0,1323257803
H1_f2,0.0,0.0,0.0,1323257803
H1_f3,0.0,0.0,0.0,1323257803
L1_f1,0.0,0.0,0.0,1324173808
L1_f2,0.0,0.0,0.0,1324173808
L1_f3,0.0,0.0,0.0,1324173808
H1_f1,0.0,0.0,0.0,1324173808
H1_f2,0.0,0.0,0.0,1324173808
H1_f3,0.0,0.0,0.0,1324173808
L1_f1,0.2,0.1,0.1,1322653921
L1_f2,0.0,0.0,0.0,1322653921
L1_f3,0.0,0.0,0.0,1322653921
H1_f1,4.1,3.0,1.7,1322653921
H1_f2,0.0,0.0,0.0,1322653921
H1_f3,0.0,0.0,0.0,1322653921
L1_f1,1.0,0.5,0.2,1324532253
L1_f2,0.0,0.0,0.0,1324532253
L1_f3,0.0,0.0,0.0,1324532253
H1_f1,0.3,0.2,0.1,1324532253
H1_f2,0.0,0.0,0.0,1324532253
H1_f3,0.0,0.0,0.0,1324532253
L1_f1,0.7,0.4,0.2,1322813033
L1_f2,0.1,0.1,0.0,1322813033
L1_f3,0.0,0.0,0.0,1322813033
H1_f1,0.6,0.3,0.2,1322813033
H1_f2,0.1,0.0,0.0,1322813033
H1_f3,0.0,0.0,0.0,1322813033
L1_f1,1.8,0.9,0.4,1323427301
L1_f2,0.0,0.0,0.0,1323427301
L1_f3,0.0,0.0,0.0,1323427301
H1_f1,1.2,0.6,0.3,1323427301
H1_f2,0.0,0.0,0.0,1323427301
H1_f3,0.0,0.0,0.0,1323427301
L1_f1,0.8,0.4,0.2,1323287598
L1_f2,0.0,0.0,0.0,1323287598
L1_f3,0.0,0.0,0.0,1323287598
H1_f1,0.5,0.2,0.1,1323287598
H1_f2,0.0,0.0,0.0,1323287598
H1_f3,0.0,0.0,0.0,1323287598
L1_f1,0.0,0.0,0.0,1325664573
L1_f2,0.0,0.0,0.0,1325664573
L1_f3,0.0,0.0,0.0,1325664573
H1_f1,0.0,0.0,0.0,1325664573
H1_f2,0.0,0.0,0.0,1325664573
H1_f3,0.0,0.0,0.0,1325664573
L1_f1,0.0,0.0,0.0,1325148997
L1_f2,0.0,0.0,0.0,1325148997
L1_f3,0.0,0.0,0.0,1325148997
H1_f1,0.0,0.0,0.0,1325148997
H1_f2,0.0,0.0,0.0,1325148997
H1_f3,0.0,0.0,0.0,1325148997
L1_f1,2.7,1.4,0.7,1325100348
L1_f2,0.0,0.0,0.0,1325100348
